application_id,submission_date,decision_date,visa_type,applicant_country,processing_office,status,processing_days,submission_month,submission_quarter,is_peak_season,country_avg_days,office_avg_days,status_binary
1121,2024-01-06,2024-03-08,Business,Japan,SaoPaulo,Denied,62,1,1,0,43.073170731707314,41.93832599118943,0.0
1122,2024-01-31,2024-02-22,Work,Japan,Tokyo,Certified,22,1,1,0,43.073170731707314,41.72289156626506,1.0
1123,2024-04-08,2024-05-27,Student,Nepal,SaoPaulo,Denied,49,4,2,0,41.83756345177665,41.93832599118943,0.0
1124,2024-03-29,2024-04-29,Student,Nigeria,Delhi,Certified,31,3,1,0,41.93877551020408,42.42922374429224,1.0
1125,2024-11-02,2024-12-01,Student,Brazil,Mumbai,Certified,29,11,4,0,40.990338164251206,41.49626865671642,1.0
1126,2024-11-03,2024-12-06,Business,Japan,Mumbai,Certified,33,11,4,0,43.073170731707314,41.49626865671642,1.0
1127,2024-11-07,2024-12-06,Business,Japan,Delhi,Certified,29,11,4,0,43.073170731707314,42.42922374429224,1.0
1128,2024-08-20,2024-10-01,Business,Japan,Tokyo,Certified,42,8,3,1,43.073170731707314,41.72289156626506,1.0
1129,2024-07-22,2024-09-14,Work,India,Tokyo,Denied,54,7,3,1,41.64736842105263,41.72289156626506,0.0
1130,2024-08-24,2024-10-05,Tourist,Nepal,Delhi,Certified,42,8,3,1,41.83756345177665,42.42922374429224,1.0
1131,2024-05-28,2024-07-06,Business,Germany,Delhi,Certified,39,5,2,0,41.94634146341463,42.42922374429224,1.0
1132,2024-09-01,2024-10-24,Tourist,Germany,Delhi,Denied,53,9,3,1,41.94634146341463,42.42922374429224,0.0
1133,2024-10-16,2024-11-21,Tourist,Brazil,Berlin,Certified,36,10,4,0,40.990338164251206,42.0548523206751,1.0
1134,2024-10-05,2024-11-04,Tourist,India,Berlin,Certified,30,10,4,0,41.64736842105263,42.0548523206751,1.0
1135,2024-08-12,2024-09-07,Business,India,Mumbai,Certified,26,8,3,1,41.64736842105263,41.49626865671642,1.0
1136,2024-01-22,2024-03-06,Student,Germany,SaoPaulo,Certified,44,1,1,0,41.94634146341463,41.93832599118943,1.0
1137,2024-09-21,2024-11-11,Tourist,Brazil,Mumbai,Denied,51,9,3,1,40.990338164251206,41.49626865671642,0.0
1138,2024-05-13,2024-06-16,Tourist,Brazil,Berlin,Certified,34,5,2,0,40.990338164251206,42.0548523206751,1.0
1139,2024-09-28,2024-11-13,Student,Germany,Berlin,Denied,46,9,3,1,41.94634146341463,42.0548523206751,0.0
1140,2024-07-15,2024-08-25,Work,India,Mumbai,Certified,41,7,3,1,41.64736842105263,41.49626865671642,1.0
1141,2024-11-17,2024-12-22,Business,Germany,SaoPaulo,Certified,35,11,4,0,41.94634146341463,41.93832599118943,1.0
1142,2024-05-03,2024-06-14,Work,Nepal,SaoPaulo,Certified,42,5,2,0,41.83756345177665,41.93832599118943,1.0
1143,2024-12-05,2025-01-13,Work,Japan,Delhi,Certified,39,12,4,1,43.073170731707314,42.42922374429224,1.0
1144,2024-11-04,2024-12-18,Business,Japan,Berlin,Certified,44,11,4,0,43.073170731707314,42.0548523206751,1.0
1145,2024-04-30,2024-05-31,Business,Nigeria,Delhi,Certified,31,4,2,0,41.93877551020408,42.42922374429224,1.0
1146,2024-06-25,2024-08-13,Student,Nepal,Berlin,Denied,49,6,2,1,41.83756345177665,42.0548523206751,0.0
1147,2024-07-12,2024-09-02,Business,Nepal,Tokyo,Denied,52,7,3,1,41.83756345177665,41.72289156626506,0.0
1148,2024-10-07,2024-11-23,Work,Nepal,Berlin,Denied,47,10,4,0,41.83756345177665,42.0548523206751,0.0
1149,2024-09-08,2024-10-28,Business,Japan,Mumbai,Denied,50,9,3,1,43.073170731707314,41.49626865671642,0.0
1150,2024-11-06,2024-12-13,Tourist,Nepal,Mumbai,Certified,37,11,4,0,41.83756345177665,41.49626865671642,1.0
1151,2024-05-15,2024-06-16,Tourist,Brazil,Mumbai,Certified,32,5,2,0,40.990338164251206,41.49626865671642,1.0
1152,2024-07-03,2024-08-12,Business,Brazil,Mumbai,Certified,40,7,3,1,40.990338164251206,41.49626865671642,1.0
1153,2024-06-06,2024-07-26,Work,Germany,Mumbai,Denied,50,6,2,1,41.94634146341463,41.49626865671642,0.0
1154,2024-11-27,2024-12-30,Tourist,Japan,Tokyo,Certified,33,11,4,0,43.073170731707314,41.72289156626506,1.0
1155,2024-04-21,2024-05-30,Business,Nigeria,Delhi,Certified,39,4,2,0,41.93877551020408,42.42922374429224,1.0
1156,2024-08-02,2024-09-17,Tourist,Germany,Delhi,Denied,46,8,3,1,41.94634146341463,42.42922374429224,0.0
1157,2024-02-13,2024-03-15,Work,Nigeria,Berlin,Certified,31,2,1,0,41.93877551020408,42.0548523206751,1.0
1158,2024-11-06,2024-12-15,Tourist,Brazil,Tokyo,Certified,39,11,4,0,40.990338164251206,41.72289156626506,1.0
1159,2024-05-20,2024-07-08,Tourist,India,Mumbai,Denied,49,5,2,0,41.64736842105263,41.49626865671642,0.0
1160,2024-05-04,2024-06-05,Business,Nepal,Mumbai,Certified,32,5,2,0,41.83756345177665,41.49626865671642,1.0
1161,2024-07-31,2024-09-12,Business,Brazil,Tokyo,Certified,43,7,3,1,40.990338164251206,41.72289156626506,1.0
1162,2024-07-01,2024-08-09,Tourist,India,Mumbai,Certified,39,7,3,1,41.64736842105263,41.49626865671642,1.0
1163,2024-11-05,2024-12-18,Tourist,Nepal,Tokyo,Certified,43,11,4,0,41.83756345177665,41.72289156626506,1.0
1164,2024-07-12,2024-09-01,Work,Brazil,Delhi,Denied,51,7,3,1,40.990338164251206,42.42922374429224,0.0
1165,2024-07-07,2024-08-29,Tourist,Brazil,Delhi,Denied,53,7,3,1,40.990338164251206,42.42922374429224,0.0
1166,2024-02-08,2024-03-19,Work,Germany,Berlin,Certified,40,2,1,0,41.94634146341463,42.0548523206751,1.0
1167,2024-01-09,2024-02-08,Business,Japan,Mumbai,Certified,30,1,1,0,43.073170731707314,41.49626865671642,1.0
1168,2024-05-25,2024-07-05,Business,Germany,Tokyo,Certified,41,5,2,0,41.94634146341463,41.72289156626506,1.0
1169,2024-12-30,2025-02-17,Tourist,India,Berlin,Denied,49,12,4,1,41.64736842105263,42.0548523206751,0.0
1170,2024-11-30,2025-01-11,Tourist,Brazil,Mumbai,Certified,42,11,4,0,40.990338164251206,41.49626865671642,1.0
1171,2024-08-17,2024-10-08,Work,Germany,Delhi,Denied,52,8,3,1,41.94634146341463,42.42922374429224,0.0
1172,2024-08-18,2024-09-29,Tourist,Nigeria,Delhi,Certified,42,8,3,1,41.93877551020408,42.42922374429224,1.0
1173,2024-05-22,2024-07-08,Work,Brazil,Tokyo,Denied,47,5,2,0,40.990338164251206,41.72289156626506,0.0
1174,2024-03-05,2024-04-06,Student,Brazil,Mumbai,Certified,32,3,1,0,40.990338164251206,41.49626865671642,1.0
1175,2024-01-04,2024-02-11,Work,Brazil,Berlin,Certified,38,1,1,0,40.990338164251206,42.0548523206751,1.0
1176,2024-05-03,2024-06-08,Tourist,Nigeria,SaoPaulo,Certified,36,5,2,0,41.93877551020408,41.93832599118943,1.0
1177,2024-04-25,2024-06-03,Business,Nepal,SaoPaulo,Certified,39,4,2,0,41.83756345177665,41.93832599118943,1.0
1178,2024-03-10,2024-04-25,Work,Nigeria,Mumbai,Denied,46,3,1,0,41.93877551020408,41.49626865671642,0.0
1179,2024-04-04,2024-05-18,Tourist,Nepal,Delhi,Certified,44,4,2,0,41.83756345177665,42.42922374429224,1.0
1180,2024-01-10,2024-02-29,Student,Germany,Tokyo,Denied,50,1,1,0,41.94634146341463,41.72289156626506,0.0
1181,2024-08-09,2024-10-14,Tourist,Japan,Tokyo,Denied,66,8,3,1,43.073170731707314,41.72289156626506,0.0
1182,2024-12-04,2025-01-16,Student,Nigeria,Mumbai,Certified,43,12,4,1,41.93877551020408,41.49626865671642,1.0
1183,2024-09-09,2024-10-21,Student,Brazil,Berlin,Certified,42,9,3,1,40.990338164251206,42.0548523206751,1.0
1184,2024-06-12,2024-07-29,Tourist,Japan,Delhi,Denied,47,6,2,1,43.073170731707314,42.42922374429224,0.0
1185,2024-06-02,2024-07-19,Work,Nigeria,Tokyo,Denied,47,6,2,1,41.93877551020408,41.72289156626506,0.0
1186,2024-04-22,2024-06-01,Work,Brazil,Tokyo,Certified,40,4,2,0,40.990338164251206,41.72289156626506,1.0
1187,2024-02-21,2024-03-26,Tourist,India,Mumbai,Certified,34,2,1,0,41.64736842105263,41.49626865671642,1.0
1188,2024-08-06,2024-09-15,Tourist,India,Berlin,Certified,40,8,3,1,41.64736842105263,42.0548523206751,1.0
1189,2024-07-25,2024-09-08,Tourist,Nepal,Mumbai,Denied,45,7,3,1,41.83756345177665,41.49626865671642,0.0
1190,2024-01-03,2024-02-03,Work,Nepal,Delhi,Certified,31,1,1,0,41.83756345177665,42.42922374429224,1.0
1191,2024-05-31,2024-07-12,Student,Germany,Delhi,Certified,42,5,2,0,41.94634146341463,42.42922374429224,1.0
1192,2024-04-11,2024-05-13,Tourist,Nigeria,SaoPaulo,Certified,32,4,2,0,41.93877551020408,41.93832599118943,1.0
1193,2024-03-03,2024-04-28,Tourist,Japan,Berlin,Denied,56,3,1,0,43.073170731707314,42.0548523206751,0.0
1194,2024-09-13,2024-10-24,Business,Nigeria,Delhi,Certified,41,9,3,1,41.93877551020408,42.42922374429224,1.0
1195,2024-07-10,2024-08-28,Student,Japan,Delhi,Denied,49,7,3,1,43.073170731707314,42.42922374429224,0.0
1196,2024-08-19,2024-09-25,Work,Nigeria,Mumbai,Certified,37,8,3,1,41.93877551020408,41.49626865671642,1.0
1197,2024-09-17,2024-11-13,Student,Brazil,SaoPaulo,Denied,57,9,3,1,40.990338164251206,41.93832599118943,0.0
1198,2024-12-24,2025-02-12,Tourist,Germany,Mumbai,Denied,50,12,4,1,41.94634146341463,41.49626865671642,0.0
1199,2024-10-20,2024-11-27,Student,Brazil,SaoPaulo,Certified,38,10,4,0,40.990338164251206,41.93832599118943,1.0
1200,2024-08-14,2024-09-23,Tourist,Nepal,Berlin,Certified,40,8,3,1,41.83756345177665,42.0548523206751,1.0
